TRANSACTION_ID=316917, TX_DATETIME=2018-05-04 00:02:25, CUSTOMER_ID=2924, TERMINAL_ID=1711, TX_AMOUNT=85.38, TX_TIME_SECONDS=2851345, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=57.91000000000005, CUSTOMER_ID_NB_TX_7DAY_WINDOW=17.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=50.76058823529413, CUSTOMER_ID_NB_TX_30DAY_WINDOW=77.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=56.188051948051964, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=17.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317796, TX_DATETIME=2018-05-04 04:54:57, CUSTOMER_ID=4203, TERMINAL_ID=1009, TX_AMOUNT=111.24, TX_TIME_SECONDS=2868897, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=5.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=106.94399999999989, CUSTOMER_ID_NB_TX_7DAY_WINDOW=25.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=90.0616, CUSTOMER_ID_NB_TX_30DAY_WINDOW=108.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=88.62888888888884, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=10.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=26.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317797, TX_DATETIME=2018-05-04 04:54:57, CUSTOMER_ID=395, TERMINAL_ID=130, TX_AMOUNT=92.4, TX_TIME_SECONDS=2868897, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=85.84250000000009, CUSTOMER_ID_NB_TX_7DAY_WINDOW=29.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=75.96379310344835, CUSTOMER_ID_NB_TX_30DAY_WINDOW=114.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=75.21552631578949, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=16.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317798, TX_DATETIME=2018-05-04 04:55:07, CUSTOMER_ID=2839, TERMINAL_ID=1501, TX_AMOUNT=60.53, TX_TIME_SECONDS=2868907, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=3.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=64.9466666666667, CUSTOMER_ID_NB_TX_7DAY_WINDOW=16.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=78.164375, CUSTOMER_ID_NB_TX_30DAY_WINDOW=80.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=84.01962499999999, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=32.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317799, TX_DATETIME=2018-05-04 04:55:17, CUSTOMER_ID=4936, TERMINAL_ID=6584, TX_AMOUNT=66.05, TX_TIME_SECONDS=2868917, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=51.15499999999999, CUSTOMER_ID_NB_TX_7DAY_WINDOW=27.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=57.25740740740743, CUSTOMER_ID_NB_TX_30DAY_WINDOW=111.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=55.05540540540536, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=8.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=20.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317800, TX_DATETIME=2018-05-04 04:55:18, CUSTOMER_ID=4658, TERMINAL_ID=5220, TX_AMOUNT=41.75, TX_TIME_SECONDS=2868918, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=35.17999999999997, CUSTOMER_ID_NB_TX_7DAY_WINDOW=16.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=26.58125000000001, CUSTOMER_ID_NB_TX_30DAY_WINDOW=77.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=31.42363636363638, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=4.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=19.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317801, TX_DATETIME=2018-05-04 04:55:24, CUSTOMER_ID=282, TERMINAL_ID=5131, TX_AMOUNT=2.19, TX_TIME_SECONDS=2868924, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=1.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=2.1900000000000017, CUSTOMER_ID_NB_TX_7DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=5.237499999999999, CUSTOMER_ID_NB_TX_30DAY_WINDOW=23.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=4.9482608695652175, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=31.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317802, TX_DATETIME=2018-05-04 04:55:42, CUSTOMER_ID=2018, TERMINAL_ID=2445, TX_AMOUNT=28.16, TX_TIME_SECONDS=2868942, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=3.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=43.579999999999984, CUSTOMER_ID_NB_TX_7DAY_WINDOW=20.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=60.30749999999998, CUSTOMER_ID_NB_TX_30DAY_WINDOW=101.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=63.1479207920792, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=28.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317803, TX_DATETIME=2018-05-04 04:56:03, CUSTOMER_ID=1451, TERMINAL_ID=8502, TX_AMOUNT=78.08, TX_TIME_SECONDS=2868963, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=109.78999999999996, CUSTOMER_ID_NB_TX_7DAY_WINDOW=24.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=72.34666666666662, CUSTOMER_ID_NB_TX_30DAY_WINDOW=105.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=84.94304761904768, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=9.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=33.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317804, TX_DATETIME=2018-05-04 04:56:11, CUSTOMER_ID=3370, TERMINAL_ID=7683, TX_AMOUNT=50.18, TX_TIME_SECONDS=2868971, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=62.72499999999992, CUSTOMER_ID_NB_TX_7DAY_WINDOW=16.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=58.707499999999946, CUSTOMER_ID_NB_TX_30DAY_WINDOW=98.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=57.17530612244898, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=5.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=19.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.05263157894736842
TRANSACTION_ID=317805, TX_DATETIME=2018-05-04 04:56:13, CUSTOMER_ID=1066, TERMINAL_ID=6495, TX_AMOUNT=61.87, TX_TIME_SECONDS=2868973, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=28.228333333333367, CUSTOMER_ID_NB_TX_7DAY_WINDOW=28.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=35.44071428571427, CUSTOMER_ID_NB_TX_30DAY_WINDOW=115.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=35.92182608695651, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=23.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317807, TX_DATETIME=2018-05-04 04:56:53, CUSTOMER_ID=179, TERMINAL_ID=2699, TX_AMOUNT=35.11, TX_TIME_SECONDS=2869013, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=43.42, CUSTOMER_ID_NB_TX_7DAY_WINDOW=20.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=39.127, CUSTOMER_ID_NB_TX_30DAY_WINDOW=89.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=37.88606741573033, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=2.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=24.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317806, TX_DATETIME=2018-05-04 04:56:53, CUSTOMER_ID=997, TERMINAL_ID=5647, TX_AMOUNT=76.54, TX_TIME_SECONDS=2869013, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=42.80500000000001, CUSTOMER_ID_NB_TX_7DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=40.16166666666667, CUSTOMER_ID_NB_TX_30DAY_WINDOW=22.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=40.056363636363635, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=25.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317808, TX_DATETIME=2018-05-04 04:56:55, CUSTOMER_ID=542, TERMINAL_ID=8635, TX_AMOUNT=17.39, TX_TIME_SECONDS=2869015, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=15.399999999999999, CUSTOMER_ID_NB_TX_7DAY_WINDOW=14.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=16.572142857142865, CUSTOMER_ID_NB_TX_30DAY_WINDOW=63.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=13.151587301587297, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=10.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=33.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317809, TX_DATETIME=2018-05-04 04:56:56, CUSTOMER_ID=4962, TERMINAL_ID=1891, TX_AMOUNT=92.46, TX_TIME_SECONDS=2869016, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=77.75000000000009, CUSTOMER_ID_NB_TX_7DAY_WINDOW=22.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=89.57409090909105, CUSTOMER_ID_NB_TX_30DAY_WINDOW=88.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=97.55284090909093, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=9.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=29.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317810, TX_DATETIME=2018-05-04 04:57:52, CUSTOMER_ID=559, TERMINAL_ID=6475, TX_AMOUNT=19.85, TX_TIME_SECONDS=2869072, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=17.385000000000012, CUSTOMER_ID_NB_TX_7DAY_WINDOW=15.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=16.330666666666684, CUSTOMER_ID_NB_TX_30DAY_WINDOW=75.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=16.061866666666663, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=8.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=26.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317811, TX_DATETIME=2018-05-04 04:57:56, CUSTOMER_ID=2993, TERMINAL_ID=3885, TX_AMOUNT=25.81, TX_TIME_SECONDS=2869076, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=23.142499999999995, CUSTOMER_ID_NB_TX_7DAY_WINDOW=15.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=19.33799999999999, CUSTOMER_ID_NB_TX_30DAY_WINDOW=69.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=20.331594202898547, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=3.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=26.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317812, TX_DATETIME=2018-05-04 04:58:14, CUSTOMER_ID=3268, TERMINAL_ID=9782, TX_AMOUNT=181.95, TX_TIME_SECONDS=2869094, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=5.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=108.75, CUSTOMER_ID_NB_TX_7DAY_WINDOW=11.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=90.56272727272727, CUSTOMER_ID_NB_TX_30DAY_WINDOW=42.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=92.9828571428571, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=4.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=24.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317813, TX_DATETIME=2018-05-04 04:58:15, CUSTOMER_ID=2764, TERMINAL_ID=4418, TX_AMOUNT=7.35, TX_TIME_SECONDS=2869095, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=1.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=7.35000000000001, CUSTOMER_ID_NB_TX_7DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=17.217499999999998, CUSTOMER_ID_NB_TX_30DAY_WINDOW=18.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=40.547777777777775, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=5.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=22.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317814, TX_DATETIME=2018-05-04 04:58:51, CUSTOMER_ID=4472, TERMINAL_ID=3853, TX_AMOUNT=30.52, TX_TIME_SECONDS=2869131, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=36.64166666666666, CUSTOMER_ID_NB_TX_7DAY_WINDOW=19.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=35.60947368421051, CUSTOMER_ID_NB_TX_30DAY_WINDOW=72.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=31.367361111111116, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=4.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=22.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317815, TX_DATETIME=2018-05-04 04:59:06, CUSTOMER_ID=3209, TERMINAL_ID=7506, TX_AMOUNT=54.04, TX_TIME_SECONDS=2869146, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=9.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=65.37444444444445, CUSTOMER_ID_NB_TX_7DAY_WINDOW=29.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=57.39275862068961, CUSTOMER_ID_NB_TX_30DAY_WINDOW=112.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=57.7615178571429, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=23.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317816, TX_DATETIME=2018-05-04 04:59:08, CUSTOMER_ID=3261, TERMINAL_ID=6026, TX_AMOUNT=13.3, TX_TIME_SECONDS=2869148, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=7.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=47.40142857142855, CUSTOMER_ID_NB_TX_7DAY_WINDOW=29.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=50.58655172413795, CUSTOMER_ID_NB_TX_30DAY_WINDOW=113.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=56.32079646017704, TERMINAL_ID_NB_TX_1DAY_WINDOW=3.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=11.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=34.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317817, TX_DATETIME=2018-05-04 04:59:24, CUSTOMER_ID=1630, TERMINAL_ID=7688, TX_AMOUNT=93.88, TX_TIME_SECONDS=2869164, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=1.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=93.8800000000003, CUSTOMER_ID_NB_TX_7DAY_WINDOW=18.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=61.57444444444445, CUSTOMER_ID_NB_TX_30DAY_WINDOW=88.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=73.21602272727273, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=4.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=19.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317818, TX_DATETIME=2018-05-04 04:59:36, CUSTOMER_ID=2603, TERMINAL_ID=6269, TX_AMOUNT=11.69, TX_TIME_SECONDS=2869176, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=9.530000000000003, CUSTOMER_ID_NB_TX_7DAY_WINDOW=11.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=8.091818181818175, CUSTOMER_ID_NB_TX_30DAY_WINDOW=61.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=8.364754098360654, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=23.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
